SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,2797 Waxwing Cir,Costa Mesa,CA,92626,1299000,3,2.0,C1 - Mesa Verde,1891,6900,1972,3,687,,Active,,,https://www.redfin.com/CA/Costa-Mesa/2797-Waxwing-Cir-92626/home/3701896,CRMLS,PW23169765,N,Y,33.6723615,-117.9309199
MLS Listing,,Condo/Co-op,410 N Clark St Unit D,Orange,CA,92868,499500,2,1.0,OTO - Old Towne Orange,880,,1964,3,568,230,Active,,,https://www.redfin.com/CA/Orange/410-N-Clark-St-92868/unit-D/home/5236226,CRMLS,OC23170932,N,Y,33.7934668,-117.8609508
MLS Listing,,Single Family Residential,6341 Shawnee Rd,Westminster,CA,92683,799900,4,2.0,699 - Not Defined,1237,7210,1957,3,647,,Active,,,https://www.redfin.com/CA/Westminster/6341-Shawnee-Rd-92683/home/3914751,CRMLS,CV23172998,N,Y,33.7715995,-118.0191857
MLS Listing,,Single Family Residential,75 Limewood,Irvine,CA,92614,2828000,4,3.0,WB - Woodbridge,3076,7130,1985,3,919,91,Active,,,https://www.redfin.com/CA/Irvine/75-Limewood-92614/home/4697560,CRMLS,OC23173059,N,Y,33.6678329,-117.799515
MLS Listing,,Single Family Residential,8086 E Loftwood Ln,Orange,CA,92867,998880,3,2.5,"75 - Orange, Orange Park Acres E of 55",2169,4000,2004,3,461,244,Active,,,https://www.redfin.com/CA/Orange/8086-E-Loftwood-Ln-92867/home/5978415,CRMLS,OC23171714,N,Y,33.828792,-117.7663572
MLS Listing,,Single Family Residential,27045 Big Horn Mountain Way,Yorba Linda,CA,92887,2499999,5,4.5,85 - Yorba Linda,4776,31000,1993,3,523,,Active,,,https://www.redfin.com/CA/Yorba-Linda/27045-Big-Horn-Mountain-Way-92887/home/4167380,CRMLS,PW23171736,N,Y,33.8902933,-117.7078529
MLS Listing,,Single Family Residential,11622 Candy Ln,Garden Grove,CA,92840,1199999,4,4.0,"63 - Garden Grove S of Chapman, W of Euclid",1958,7252,1953,3,613,,Active,,,https://www.redfin.com/CA/Garden-Grove/11622-Candy-Ln-92840/home/3401578,CRMLS,PW23150918,N,Y,33.7897783,-117.9301863
MLS Listing,,Single Family Residential,20800 Circulo Bajo,Yorba Linda,CA,92887,1651000,3,2.0,85 - Yorba Linda,2041,16000,1984,3,809,,Active,,,https://www.redfin.com/CA/Yorba-Linda/20800-Circulo-Bajo-92887/home/4273327,CRMLS,PW23169723,N,Y,33.8845427,-117.7699777
MLS Listing,,Mobile/Manufactured Home,14851 Jeffrey Rd #352,Irvine,CA,92618,399800,3,2.0,699 - Not Defined,1500,,2008,3,267,,Active,,,https://www.redfin.com/CA/Irvine/14851-Jeffrey-Rd-92618/unit-352/home/21932193,CRMLS,OC23173022,N,Y,33.6866501,-117.7721689
MLS Listing,,Single Family Residential,29562 Palo Dr,Laguna Niguel,CA,92677,1190000,3,2.0,LNLAK - Lake Area,1727,6640,1972,3,689,,Active,,,https://www.redfin.com/CA/Laguna-Niguel/29562-Palo-Dr-92677/home/4879950,CRMLS,OC23173027,N,Y,33.5336054,-117.6853528
MLS Listing,,Single Family Residential,31852 Via Faisan,Coto De Caza,CA,92679,1749995,4,5.0,CC - Coto De Caza,3709,6000,1989,3,472,211,Active,,,https://www.redfin.com/CA/Trabuco-Canyon/31852-Via-Faisan-92679/home/5056075,CRMLS,NP23168197,N,Y,33.6180624,-117.5758725
MLS Listing,,Single Family Residential,26382 Avenida Deseo,Mission Viejo,CA,92691,1224999,3,2.0,MC - Mission Viejo Central,1360,8259,1969,3,901,26,Active,,,https://www.redfin.com/CA/Mission-Viejo/26382-Avenida-Deseo-92691/home/5079095,CRMLS,OC23172466,N,Y,33.6150783,-117.6698637
MLS Listing,,Mobile/Manufactured Home,5200 Irvine Blvd #77,Irvine,CA,92620,650000,2,2.0,NW - Northwood,1976,,1979,3,329,257,Active,,,https://www.redfin.com/CA/Irvine/5200-Irvine-Blvd-92620/unit-77/home/5976954,CRMLS,PW23172424,N,Y,33.7080452,-117.754305
MLS Listing,,Single Family Residential,2144 W Dogwood Ave,Anaheim,CA,92801,730000,3,1.0,699 - Not Defined,1000,5700,1953,3,730,,Active,,,https://www.redfin.com/CA/Anaheim/2144-W-Dogwood-Ave-92801/home/3334177,CRMLS,OC23171552,N,Y,33.845944,-117.9571867
MLS Listing,,Condo/Co-op,28951 Paseo Picasso,Mission Viejo,CA,92692,699900,2,2.0,MN - Mission Viejo North,1278,,1997,3,548,667,Active,,,https://www.redfin.com/CA/Mission-Viejo/28951-Paseo-Picasso-92692/home/5416632,CRMLS,OC23172839,N,Y,33.649789,-117.6257987
MLS Listing,,Single Family Residential,20 St Just Ave,Ladera Ranch,CA,92694,1775000,5,4.0,LD - Ladera Ranch,3068,4451,2004,3,579,259,Active,,,https://www.redfin.com/CA/Mission-Viejo/20-St-Just-Ave-92694/home/5905815,CRMLS,OC23172914,N,Y,33.5528684,-117.6417994
MLS Listing,,Multi-Family (2-4 Unit),205 Huntington St,Huntington Beach,CA,92648,3300000,7,4.0,15 - West Huntington Beach,3366,6615,1978,3,980,,Active,,,https://www.redfin.com/CA/Huntington-Beach/205-Huntington-St-92648/home/3145408,CRMLS,TR23172553,N,Y,33.6588129,-117.9953921
MLS Listing,,Condo/Co-op,19088 Grandview Ave #34,Yorba Linda,CA,92886,549999,2,2.0,85 - Yorba Linda,921,,1982,3,597,441,Active,,,https://www.redfin.com/CA/Yorba-Linda/19088-Grandview-Ave-92886/unit-34/home/5365026,CRMLS,CV23169226,N,Y,33.8735008,-117.7999791
MLS Listing,,Single Family Residential,3152 Country Club Dr,Costa Mesa,CA,92626,3300000,3,4.0,C1 - Mesa Verde,3390,9702,2019,3,973,,Active,,,https://www.redfin.com/CA/Costa-Mesa/3152-Country-Club-Dr-92626/home/3692808,CRMLS,PW23168010,N,Y,33.6856417,-117.9302312
MLS Listing,,Single Family Residential,2037 N Chouteau St,Orange,CA,92865,999999,4,2.0,699 - Not Defined,1805,8400,1961,3,554,,Active,,,https://www.redfin.com/CA/Orange/2037-N-Chouteau-St-92865/home/4348758,CRMLS,OC23171954,N,Y,33.8219488,-117.8448301
MLS Listing,,Single Family Residential,20780 Chateau Ave,Yorba Linda,CA,92886,1650000,3,2.5,85 - Yorba Linda,2534,11040,1983,3,651,,Active,,,https://www.redfin.com/CA/Yorba-Linda/20780-Chateau-Ave-92886/home/4268248,CRMLS,SW23167846,N,Y,33.9041651,-117.7705503
MLS Listing,,Condo/Co-op,70 Greenmoor #35,Irvine,CA,92614,725000,2,2.0,WB - Woodbridge,1002,,1984,3,724,430,Active,,,https://www.redfin.com/CA/Irvine/70-Greenmoor-92614/unit-35/home/5652796,CRMLS,PW23168816,N,Y,33.6649816,-117.7970836
MLS Listing,,Condo/Co-op,16118 Twinkle Cir,Huntington Beach,CA,92649,1262000,3,2.5,17 - Northwest Huntington Beach,1743,1760,1978,3,724,484,Active,,,https://www.redfin.com/CA/Huntington-Beach/16118-Twinkle-Cir-92649/home/3879709,CRMLS,OC23167881,N,Y,33.7281199,-118.070859
MLS Listing,,Condo/Co-op,3 Shadowleaf #36,Irvine,CA,92614,1035000,3,2.0,WB - Woodbridge,1144,,1985,3,905,321,Active,,,https://www.redfin.com/CA/Irvine/3-Shadowleaf-92614/unit-36/home/5250385,CRMLS,PW23170308,N,Y,33.6650936,-117.7941793
MLS Listing,,Single Family Residential,123 Avenida Mesita #9,San Clemente,CA,92673,1595000,5,3.5,699 - Not Defined,2950,,1979,3,541,359,Active,,,https://www.redfin.com/CA/San-Clemente/123-Avenida-Mesita-92673/unit-9/home/5520450,CRMLS,OC23170265,N,Y,33.4610928,-117.6409862
MLS Listing,,Single Family Residential,2966 Calle Grande,San Clemente,CA,92672,1650000,4,2.0,SN - San Clemente North,2350,6600,1964,3,702,39,Active,,,https://www.redfin.com/CA/San-Clemente/2966-Calle-Grande-Vis-92672/home/5003097,CRMLS,OC23170834,N,Y,33.449446,-117.6474722
MLS Listing,,Condo/Co-op,55 Alicante Aisle #62,Irvine,CA,92614,680000,2,2.0,WP - Westpark,865,,1989,3,786,352,Active,,,https://www.redfin.com/CA/Irvine/55-Alicante-Aisle-92614/unit-62/home/5587536,CRMLS,SB23172276,N,Y,33.685031,-117.8278585
MLS Listing,,Single Family Residential,18681 Alice Ln,Villa Park,CA,92861,2799000,4,2.5,73 - Villa Park,2183,43560,1963,3,1282,,Active,,,https://www.redfin.com/CA/Villa-Park/18681-Alice-Ln-92861/home/4342907,CRMLS,PW23170644,N,Y,33.8203933,-117.8059327
MLS Listing,,Single Family Residential,593 S Wellington Rd,Orange,CA,92869,1595000,5,4.5,"75 - Orange, Orange Park Acres E of 55",2503,8413,1962,3,637,,Active,,,https://www.redfin.com/CA/Orange/593-S-Wellington-Rd-92869/home/3422822,CRMLS,OC23157867,N,Y,33.7788486,-117.8186388
MLS Listing,,Single Family Residential,839 Darrell St,Costa Mesa,CA,92627,1049000,3,2.0,C2 - Southwest Costa Mesa,1017,6000,1956,3,1031,,Active,,,https://www.redfin.com/CA/Costa-Mesa/839-Darrell-St-92627/home/4564046,CRMLS,NP23147851,N,Y,33.6565599,-117.9339493
MLS Listing,,Single Family Residential,19425 Woodlands Dr,Huntington Beach,CA,92648,2995000,3,2.5,15 - West Huntington Beach,2653,7000,1984,3,1129,550,Active,,,https://www.redfin.com/CA/Huntington-Beach/19425-Woodlands-Dr-92648/home/3135741,CRMLS,OC23161253,N,Y,33.6795211,-118.0216964
MLS Listing,,Single Family Residential,500 Avenida Lorenzo,Newport Beach,CA,92660,1725000,3,2.0,NV - East Bluff - Harbor View,1669,2402,1964,3,1034,444,Active,,,https://www.redfin.com/CA/Newport-Beach/500-Avenida-Lorenzo-92660/home/4645547,CRMLS,NP23157921,N,Y,33.636938,-117.8796985
MLS Listing,,Single Family Residential,1617 Valley Ln,Fullerton,CA,92833,1450000,5,3.0,83 - Fullerton,2353,9500,1964,3,616,,Active,,,https://www.redfin.com/CA/Fullerton/1617-Valley-Ln-92833/home/4097084,CRMLS,PW23159749,N,Y,33.8901912,-117.9626778
MLS Listing,,Single Family Residential,7641 Anita Ln,Huntington Beach,CA,92647,1095000,4,2.0,17 - Northwest Huntington Beach,1389,6000,1963,3,788,,Active,,,https://www.redfin.com/CA/Huntington-Beach/7641-Anita-Ln-92647/home/3721726,CRMLS,PW23172083,N,Y,33.7257582,-117.9955065
MLS Listing,,Condo/Co-op,13860 Canoe Brook Dr Unit M-3 5C,Seal Beach,CA,90740,329900,1,1.0,1A - Seal Beach,800,,1961,3,412,497,Active,,,https://www.redfin.com/CA/Seal-Beach/13860-Canoe-Brook-Dr-90740/unit-5C/home/174980512,CRMLS,PW23172941,N,Y,33.7614927,-118.0915767
MLS Listing,,Single Family Residential,5201 Ivywood Dr,La Palma,CA,90623,1295000,5,2.5,81 - La Palma,2321,5044,1966,3,558,,Active,,,https://www.redfin.com/CA/La-Palma/5201-Ivywood-Dr-90623/home/4036552,CRMLS,PW23172666,N,Y,33.8470322,-118.0423484
MLS Listing,,Single Family Residential,34155 Calle La Primavera,Dana Point,CA,92629,2199000,3,2.5,LT - Lantern Village,1916,2750,1977,4,1148,,Active,,,https://www.redfin.com/CA/Dana-Point/34155-Calle-La-Primavera-92629/home/4986684,CRMLS,OC23169071,N,Y,33.4667775,-117.6891293
MLS Listing,,Single Family Residential,425 Augusta Ln,Placentia,CA,92870,1398000,5,3.0,84 - Placentia,3000,5844,1999,4,466,67,Active,,,https://www.redfin.com/CA/Placentia/425-Augusta-Ln-92870/home/4218659,CRMLS,PW23172478,N,Y,33.8723229,-117.8496997
MLS Listing,,Condo/Co-op,2385 Via Mariposa W Unit 2F,Laguna Woods,CA,92637,510000,2,2.0,LW - Laguna Woods,1199,,1969,4,425,803,Active,,,https://www.redfin.com/CA/Laguna-Woods/2385-Via-Mariposa-W-92637/unit-2F/home/5291575,CRMLS,OC23169565,N,Y,33.6133447,-117.7218549
MLS Listing,,Single Family Residential,1019 W 19th St,Santa Ana,CA,92706,1050000,3,2.0,70 - Santa Ana North of First,1541,6748,1950,4,681,,Active,,,https://www.redfin.com/CA/Santa-Ana/1019-W-19th-St-92706/home/4471714,CRMLS,PW23170025,N,Y,33.7619375,-117.879424
MLS Listing,,Single Family Residential,5201 Verner Dr,La Palma,CA,90623,990000,4,2.5,81 - La Palma,2118,5100,1970,4,467,,Active,,,https://www.redfin.com/CA/La-Palma/5201-Verner-Dr-90623/home/4018125,CRMLS,OC23149799,N,Y,33.8448089,-118.0423255
MLS Listing,,Condo/Co-op,25996 E Dana Blf E #54,Dana Point,CA,92624,2695000,3,2.5,Dana Point,1723,,1974,4,1564,625,Active,,,https://www.redfin.com/CA/Dana-Point/25996-Dana-Blf-E-92624/unit-54/home/5404371,SDMLS,230017884,N,Y,33.4616093,-117.6762672
MLS Listing,,Single Family Residential,308 Vista Baya,Costa Mesa,CA,92627,2995000,3,3.5,C5 - East Costa Mesa,3445,9343,1960,4,869,,Active,,,https://www.redfin.com/CA/Costa-Mesa/308-Vista-Baya-92627/home/4595741,CRMLS,OC23170774,N,Y,33.6487834,-117.8991936
MLS Listing,,Mobile/Manufactured Home,19350 Ward St #70,Huntington Beach,CA,92646,274900,3,2.0,699 - Not Defined,1566,,2023,4,176,,Active,,,https://www.redfin.com/CA/Huntington-Beach/19350-Ward-St-92646/unit-70/home/5828317,CRMLS,OC23172827,N,Y,33.681794,-117.944514
MLS Listing,,Single Family Residential,3332 Dorsey Dr,Santa Ana,CA,92704,789000,3,3.0,69 - Santa Ana South of First,1630,2989,1993,4,484,85,Active,,,https://www.redfin.com/CA/Santa-Ana/3332-Dorsey-Dr-92704/home/3744207,CRMLS,PW23166382,N,Y,33.7439081,-117.9138701
MLS Listing,,Single Family Residential,23435 Via Alondra,Coto De Caza,CA,92679,1799000,5,3.5,CC - Coto De Caza,2763,6000,1975,4,651,220,Active,,,https://www.redfin.com/CA/Coto-de-Caza/23435-Via-Alondra-92679/home/5055703,CRMLS,PW23164873,N,Y,33.6225055,-117.5798831
MLS Listing,,Single Family Residential,11112 Martha Ann Dr,Rossmoor,CA,90720,1600000,3,2.0,51 - Rossmoor,2337,9020,1960,4,685,,Active,,,https://www.redfin.com/CA/Los-Alamitos/11112-Martha-Ann-Dr-90720/home/3379968,CRMLS,PW23172409,N,Y,33.8021894,-118.0806529
MLS Listing,,Multi-Family (2-4 Unit),17372 San Luis St,Fountain Valley,CA,92708,2339000,9,7.0,16 - Fountain Valley / Northeast HB,4345,8276,1970,4,538,,Active,,,https://www.redfin.com/CA/Fountain-Valley/17372-San-Luis-St-92708/home/3863053,CRMLS,OC23169271,N,Y,33.7109232,-117.9503946
MLS Listing,,Condo/Co-op,15 Via Castilla Unit P,Laguna Woods,CA,92637,299000,2,2.0,LW - Laguna Woods,1040,1040,1964,4,288,644,Active,September-24-2023 01:00 PM,September-24-2023 04:00 PM,https://www.redfin.com/CA/Laguna-Woods/15-Via-Castilla-92637/unit-P/home/58387654,CRMLS,OC23172681,N,Y,33.610021,-117.7168737
MLS Listing,,Single Family Residential,576 Escenico,Lake Forest,CA,92630,1390000,4,2.5,LN - Lake Forest North,2240,2731,2017,4,621,232,Active,,,https://www.redfin.com/CA/Lake-Forest/576-Escenico-92630/home/143909925,CRMLS,OC23168356,N,Y,33.6691438,-117.6904855
MLS Listing,,Vacant Land,0 Hilltop,Modjeska Canyon,CA,92676,70000,,,MO - Modjeska Canyon,,29931,,4,,,Active,,,https://www.redfin.com/CA/Silverado/Hill-Top-Dr-92676/home/101647568,CRMLS,OC23166489,N,Y,33.707754,-117.624369
MLS Listing,,Single Family Residential,2531 N La Colina Ct,Orange,CA,92867,2000000,5,5.5,"75 - Orange, Orange Park Acres E of 55",4425,11316,2020,4,452,404,Active,,,https://www.redfin.com/CA/Orange/2531-N-La-Colina-Ct-92867/home/167270689,CRMLS,OC23159059,N,Y,33.8309096,-117.8245789
MLS Listing,,Multi-Family (5+ Unit),520 E Walnut St,Santa Ana,CA,92701,6000000,32,24.0,699 - Not Defined,15552,20908,1983,4,386,,Active,,,https://www.redfin.com/CA/Santa-Ana/520-E-Walnut-St-92701/home/181430061,CRMLS,OC23172722,N,Y,33.7442202,-117.8611392
MLS Listing,,Single Family Residential,617 Diamond St,Santa Ana,CA,92703,899900,5,2.0,69 - Santa Ana South of First,1342,6370,1963,4,671,,Active,,,https://www.redfin.com/CA/Santa-Ana/617-Diamond-St-92703/home/3072039,CRMLS,PW23172732,N,Y,33.7389784,-117.8992149
MLS Listing,,Single Family Residential,6233 E Cedarbrooks Rd,Orange,CA,92867,2200000,5,4.5,"72 - Orange & Garden Grove, E of Harbor, N of 22 F",4115,14031,1997,4,535,260,Active,September-23-2023 02:00 PM,September-23-2023 05:00 PM,https://www.redfin.com/CA/Orange/6233-E-Cedarbrooks-Rd-92867/home/4340673,CRMLS,WS23172129,N,Y,33.8264795,-117.7867423
MLS Listing,,Townhouse,23385 Camden Ct #157,Yorba Linda,CA,92887,589000,2,2.5,85 - Yorba Linda,1124,1124,1985,4,524,562,Active,,,https://www.redfin.com/CA/Yorba-Linda/23385-Camden-Ct-92887/unit-157/home/5531837,CRMLS,DW23172739,N,Y,33.872622,-117.725596
MLS Listing,,Single Family Residential,9092 Orangewood Ave,Garden Grove,CA,92841,1050000,4,3.0,"64 - Garden Grove E of Euclid, W of Harbor",2401,11040,1955,4,437,,Active,,,https://www.redfin.com/CA/Garden-Grove/9092-Orangewood-Ave-92841/home/3647014,CRMLS,OC23169600,N,Y,33.7955582,-117.9739111
MLS Listing,,Single Family Residential,5521 Meinhardt Rd,Westminster,CA,92683,1250000,5,3.0,"58 - Westminster North of Rancho, S of 405",2150,6500,1963,4,581,,Active,,,https://www.redfin.com/CA/Westminster/5521-Meinhardt-Rd-92683/home/3912645,CRMLS,IG23172227,N,Y,33.768702,-118.0328461
MLS Listing,,Condo/Co-op,28667 La Azteca,Laguna Niguel,CA,92677,715000,2,2.0,LNLAK - Lake Area,862,,1990,4,829,438,Active,,,https://www.redfin.com/CA/Laguna-Niguel/28667-La-Azteca-92677/home/5392217,CRMLS,OC23172254,N,Y,33.5467324,-117.7021004
MLS Listing,,Multi-Family (5+ Unit),510 Mortimer St,Santa Ana,CA,92701,15950000,61,67.0,699 - Not Defined,34609,21780,1984,4,461,,Active,,,https://www.redfin.com/CA/Santa-Ana/510-Mortimer-St-92701/home/4466052,CRMLS,OC23172673,N,Y,33.7493488,-117.8638441
MLS Listing,,Single Family Residential,26761 Via Grande,Mission Viejo,CA,92691,1399900,5,3.0,MS - Mission Viejo South,2897,7200,1969,4,483,25,Active,,,https://www.redfin.com/CA/Mission-Viejo/26761-Via-Grande-92691/home/5016483,CRMLS,DW23172697,N,Y,33.5738385,-117.6662008
MLS Listing,,Townhouse,10760 Chestnut St,Los Alamitos,CA,90720,799000,2,2.5,52 - Los Alamitos,1367,,1992,4,584,320,Active,,,https://www.redfin.com/CA/Los-Alamitos/10760-Chestnut-St-90720/home/5718915,CRMLS,PW23171224,N,Y,33.8061338,-118.072805
MLS Listing,,Single Family Residential,122 Sugar Brush #84,Irvine,CA,92618,2307894,4,4.0,PS - Portola Springs,2753,3685,2023,4,838,295,Active,,,https://www.redfin.com/CA/Irvine/122-Sugar-Brush-92618/unit-84/home/187481304,CRMLS,NP23172535,N,Y,33.687745,-117.698021
MLS Listing,,Single Family Residential,8105 E Bailey Way,Anaheim Hills,CA,92808,2600000,4,3.5,77 - Anaheim Hills,3756,10800,1991,4,692,280,Active,,,https://www.redfin.com/CA/Anaheim/8105-E-Bailey-Way-92808/home/4294612,CRMLS,OC23172000,N,Y,33.8502102,-117.7354589
MLS Listing,,Single Family Residential,6808 E Georgetown Cir,Anaheim,CA,92807,1700000,3,3.0,Anaheim Hills,2754,15300,1978,4,617,184,Active,,,https://www.redfin.com/CA/Anaheim/6808-E-Georgetown-Cir-92807/home/4336234,TheMLS,23-311475,N,Y,33.8331866,-117.7512312
MLS Listing,,Single Family Residential,113 Cordial,Irvine,CA,92620,2390000,4,4.5,EASTW - Eastwood,2922,3700,2018,4,818,125,Active,,,https://www.redfin.com/CA/Irvine/113-Cordial-92620/home/167385381,CRMLS,OC23171109,N,Y,33.7181194,-117.7414835
MLS Listing,,Single Family Residential,105 Thimbleberry #76,Irvine,CA,92618,2338206,4,4.0,PS - Portola Springs,2536,4338,2023,4,922,295,Active,,,https://www.redfin.com/CA/Irvine/105-Thimbleberry-92618/unit-76/home/187479132,CRMLS,NP23172525,N,Y,33.687745,-117.698021
MLS Listing,,Single Family Residential,120 Rigsby St,La Habra,CA,90631,725000,4,2.0,87 - La Habra,1280,7800,1955,4,566,,Active,,,https://www.redfin.com/CA/La-Habra/120-Rigsby-St-90631/home/3108628,CRMLS,PW23172463,N,Y,33.9324837,-117.9744493
MLS Listing,,Single Family Residential,10498 Santa Clara St,Cypress,CA,90630,899900,3,2.0,80 - Cypress North of Katella,1536,6060,1964,4,586,,Active,,,https://www.redfin.com/CA/Cypress/10498-Santa-Clara-St-90630/home/3971892,CRMLS,PW23164568,N,Y,33.8105602,-118.0579228
MLS Listing,,Townhouse,4035 Larwin Ave,Cypress,CA,90630,840000,3,2.5,80 - Cypress North of Katella,1587,1850,1969,4,529,280,Active,,,https://www.redfin.com/CA/Cypress/4035-Larwin-Ave-90630/home/3972490,CRMLS,PW23165688,N,Y,33.8166638,-118.0619711
MLS Listing,,Single Family Residential,120 S Carousel St,Anaheim,CA,92806,999900,4,3.0,78 - Anaheim East of Harbor,2363,5580,1970,4,423,,Active,,,https://www.redfin.com/CA/Anaheim/120-S-Carousel-St-92806/home/4049627,CRMLS,PW23171459,N,Y,33.8404645,-117.8736784
MLS Listing,,Single Family Residential,23795 Avenida Columbia,Mission Viejo,CA,92691,1349000,4,2.0,MC - Mission Viejo Central,1836,8806,1971,4,735,26,Active,,,https://www.redfin.com/CA/Mission-Viejo/23795-Avenida-Columbia-92691/home/5079434,CRMLS,OC23167528,N,Y,33.6173942,-117.6619791
MLS Listing,,Single Family Residential,13522 Carroll Way,Tustin,CA,92780,1200000,4,3.0,71 - Tustin,2812,7272,1969,4,427,,Active,,,https://www.redfin.com/CA/Tustin/13522-Carroll-Way-92780/home/4440082,CRMLS,OC23172115,N,Y,33.7667437,-117.8294249
MLS Listing,,Condo/Co-op,24384 SAGE Ct #242,Laguna Hills,CA,92653,499990,2,2.0,S2 - Laguna Hills,1026,,1986,4,487,420,Active,,,https://www.redfin.com/CA/Laguna-Hills/24384-Sage-Ct-92653/unit-242/home/5606286,CRMLS,OC23171058,N,Y,33.5832718,-117.7044763
MLS Listing,,Single Family Residential,43 Northern Pne,Aliso Viejo,CA,92656,1499900,4,2.5,AV - Aliso Viejo,2680,3900,1996,4,560,68,Active,,,https://www.redfin.com/CA/Aliso-Viejo/43-Northern-Pine-Loop-92656/home/4869299,CRMLS,OC23171413,N,Y,33.5770934,-117.739651
MLS Listing,,Single Family Residential,111 Thimbleberry #79,Irvine,CA,92618,2544348,4,4.0,PS - Portola Springs,2753,7435,2023,4,924,295,Active,,,https://www.redfin.com/CA/Irvine/111-Thimbleberry-92618/unit-79/home/187478079,CRMLS,NP23172495,N,Y,33.687745,-117.698021
MLS Listing,,Single Family Residential,8212 Munster Dr,Huntington Beach,CA,92646,1275000,4,2.0,14 - South Huntington Beach,1313,7000,1962,4,971,,Active,,,https://www.redfin.com/CA/Huntington-Beach/8212-Munster-Dr-92646/home/3787257,CRMLS,OC23171733,N,Y,33.6662418,-117.9844573
MLS Listing,,Single Family Residential,8976 El Presidente Ave,Fountain Valley,CA,92708,985000,4,2.0,16 - Fountain Valley / Northeast HB,1606,7200,1964,4,613,,Active,September-23-2023 11:00 AM,September-23-2023 03:00 PM,https://www.redfin.com/CA/Fountain-Valley/8976-El-Presidente-Ave-92708/home/3861052,CRMLS,OC23172358,N,Y,33.7050953,-117.972241
MLS Listing,,Multi-Family (5+ Unit),215 E 15th St,Santa Ana,CA,92701,22950000,,108.0,699 - Not Defined,50400,28749,1984,4,455,,Active,,,https://www.redfin.com/CA/Santa-Ana/215-E-15th-St-92701/home/4464297,CRMLS,OC23172395,N,Y,33.7579763,-117.8655833
MLS Listing,,Single Family Residential,915 N Garden St,Anaheim,CA,92801,775000,4,2.0,79 - Anaheim West of Harbor,1696,6406,1954,4,457,,Active,,,https://www.redfin.com/CA/Anaheim/915-N-Garden-St-92801/home/3333907,CRMLS,PW23170485,N,Y,33.8444704,-117.9537775
MLS Listing,,Single Family Residential,11252 Laurianne Ln,Garden Grove,CA,92841,999000,3,2.5,"62 - Garden Grove N of Chapman, W of Euclid",1848,10508,1955,4,541,,Active,,,https://www.redfin.com/CA/Garden-Grove/11252-Laurianne-Ln-92841/home/3643265,CRMLS,PW23171696,N,Y,33.799217,-117.9711713
MLS Listing,,Single Family Residential,8855 E Fallsview Rd,Anaheim Hills,CA,92808,1249999,4,3.0,77 - Anaheim Hills,2330,4700,1996,4,536,110,Active,,,https://www.redfin.com/CA/Anaheim/8855-E-Fallsview-Rd-92808/home/4773409,CRMLS,PW23162557,N,Y,33.8577177,-117.7214665
MLS Listing,,Single Family Residential,2106 Carol Dr,Fullerton,CA,92833,800000,3,2.0,83 - Fullerton,1196,6240,1955,4,669,,Active,,,https://www.redfin.com/CA/Fullerton/2106-Carol-Dr-92833/home/3163414,CRMLS,PW23171452,N,Y,33.8685948,-117.9667645
MLS Listing,,Single Family Residential,17852 Lerene Dr,Yorba Linda,CA,92886,1599999,3,2.0,85 - Yorba Linda,2014,13613,1975,4,794,,Active,,,https://www.redfin.com/CA/Yorba-Linda/17852-Lerene-Dr-92886/home/4170088,CRMLS,PW23164219,N,Y,33.8909982,-117.8222819
MLS Listing,,Single Family Residential,481 Dartmoor St,Laguna Beach,CA,92651,2500000,4,4.0,NL - North Laguna,3283,12320,1965,4,761,,Active,,,https://www.redfin.com/CA/Laguna-Beach/481-Dartmoor-St-92651/home/3260304,CRMLS,LG23172386,N,Y,33.5503666,-117.7972767
MLS Listing,,Multi-Family (2-4 Unit),18642 Demion Ln,Huntington Beach,CA,92646,2195000,9,7.0,14 - South Huntington Beach,4348,7275,1971,4,505,,Active,,,https://www.redfin.com/CA/Huntington-Beach/18642-Demion-Ln-92646/home/3832543,CRMLS,NP23171785,N,Y,33.6918501,-117.9858072
MLS Listing,,Single Family Residential,1241 La Colina Dr,Tustin,CA,92780,1295000,5,2.0,NTS - North Tustin,2176,9950,1959,4,595,,Active,,,https://www.redfin.com/CA/Tustin/1241-La-Colina-Dr-92780/home/3491144,CRMLS,PW23163065,N,Y,33.7527413,-117.8018108
MLS Listing,,Mobile/Manufactured Home,5200 Irvine Blvd #31,Irvine,CA,92660,529000,2,2.0,NW - Northwood,1560,217800000,1980,4,339,257,Active,,,https://www.redfin.com/CA/Irvine/5200-Irvine-Blvd-92620/unit-31/home/5976877,CRMLS,OC23169439,N,Y,33.7080452,-117.754305
MLS Listing,,Condo/Co-op,319 Lodestar,Tustin,CA,92782,995000,3,2.5,71 - Tustin,1743,1500,2019,4,571,315,Active,,,https://www.redfin.com/CA/Tustin/319-Lodestar-92782/home/187473359,CRMLS,OC23171591,N,Y,33.7042189,-117.8190992
